icao24,callsign,altitude,velocity,heading,latitude,longitude,altitude_rate,heading_change,acceleration,abnormal,s3raphim_anomaly_flag,timestamp
ecd1ac,SQ478,17.0,18.0,258.0,13.0694,4.1507,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.409835Z
50305e,QR742,15211.0,510.0,63.0,10.2267,8.2311,-621.0,0.0,0.0,1,0,2026-09-10T14:37:34.409841Z
4a1cf1,QR332,20660.0,502.0,53.0,6.4198,6.8601,-1677.0,0.0,0.0,1,0,2026-09-10T14:37:34.409849Z
6ea25c,AA334,35050.0,352.0,319.0,8.273,12.9941,-1986.0,0.0,0.0,1,0,2026-09-10T14:37:34.409855Z
f5bcdf,BA600,8744.0,468.0,73.0,6.5834,2.5144,-1896.0,0.0,0.0,1,0,2026-09-10T14:37:34.409861Z
c96658,AF592,35.0,11.0,103.0,6.407,3.4043,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.409867Z
a1ede9,QR377,38380.0,463.0,206.0,10.4297,10.7054,1581.0,0.0,0.0,1,0,2026-09-10T14:37:34.409874Z
d6f15e,AF279,42.0,6.0,19.0,4.3189,3.0932,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.409879Z
fe3dcb,AA435,36.0,1.0,34.0,8.1136,12.2469,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.409887Z
6ccbae,LH895,3.0,10.0,109.0,5.3743,11.1759,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.409893Z
a29f67,BA785,9745.0,509.0,65.0,12.7094,11.2042,-1268.0,0.0,0.0,1,0,2026-09-10T14:37:34.409899Z
61cc66,BA420,9409.0,491.0,227.0,4.6291,8.9246,452.0,0.0,0.0,1,0,2026-09-10T14:37:34.409905Z
eefa4f,SQ696,10.0,18.0,314.0,13.149,9.5954,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.409913Z
f002e8,UA438,15961.0,405.0,13.0,4.719,3.6788,1606.0,0.0,0.0,1,0,2026-09-10T14:37:34.409919Z
f9d4b2,AF693,28.0,30.0,3.0,10.2927,12.34,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.409928Z
114181,AA303,39866.0,266.0,359.0,10.9456,2.785,773.0,0.0,0.0,1,0,2026-09-10T14:37:34.409935Z
a2df7a,AA171,22.0,7.0,246.0,12.9976,3.9143,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.409941Z
4bc3af,LH507,12267.0,315.0,7.0,8.5335,6.061,552.0,0.0,0.0,1,0,2026-09-10T14:37:34.409947Z
8d48c4,UA330,22.0,2.0,100.0,4.8132,5.9852,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.409953Z
bdef26,AA895,10370.0,416.0,153.0,9.7227,5.163,663.0,0.0,0.0,1,0,2026-09-10T14:37:34.409959Z
033f89,LH516,8615.0,252.0,83.0,5.6629,3.1476,-69.0,0.0,0.0,0,0,2026-09-10T14:37:34.409965Z
7b4910,AA489,26381.0,380.0,76.0,11.8428,7.6449,1999.0,0.0,0.0,1,0,2026-09-10T14:37:34.409972Z
a58b10,UA207,28.0,22.0,238.0,11.7282,8.7163,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.409979Z
7bda21,EK151,12.0,23.0,44.0,7.5216,12.4923,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.409991Z
61b5de,LH261,26562.0,516.0,340.0,10.857,5.8959,772.0,0.0,0.0,1,0,2026-09-10T14:37:34.409998Z
9dbdc0,AA295,31284.0,270.0,255.0,10.9323,6.2968,233.0,0.0,0.0,1,0,2026-09-10T14:37:34.410005Z
09b7d7,KL464,43.0,4.0,209.0,11.3352,6.5474,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410011Z
203818,AA417,40.0,17.0,238.0,4.8171,12.2564,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410017Z
badaad,DL446,10700.0,383.0,120.0,4.5854,7.2187,-774.0,0.0,0.0,1,0,2026-09-10T14:37:34.410024Z
1adce3,AA501,37888.0,383.0,280.0,5.5995,14.4425,-521.0,0.0,0.0,1,0,2026-09-10T14:37:34.410030Z
ccb349,AA188,25825.0,457.0,272.0,12.5578,12.8859,-1894.0,0.0,0.0,1,0,2026-09-10T14:37:34.410037Z
f1c9f1,LH713,37174.0,441.0,102.0,11.4497,4.6933,-1098.0,0.0,0.0,1,0,2026-09-10T14:37:34.410043Z
c98c0f,BA540,33.0,3.0,173.0,10.636,2.8189,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410050Z
8effda,AA275,31985.0,320.0,44.0,4.4598,8.3322,1569.0,0.0,0.0,1,0,2026-09-10T14:37:34.410057Z
7cece4,UA671,24303.0,468.0,4.0,7.9824,5.464,481.0,0.0,0.0,1,0,2026-09-10T14:37:34.410063Z
736685,BA722,5.0,3.0,103.0,8.9621,13.1974,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410069Z
15ca51,LH330,4.0,7.0,38.0,4.6411,12.5576,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410075Z
05596d,AA172,6996.0,399.0,120.0,4.1058,12.5074,-1337.0,0.0,0.0,1,0,2026-09-10T14:37:34.410082Z
7903fc,,26064.0,344.0,113.0,10.1812,5.3929,857.0,0.0,0.0,1,1,2026-09-10T14:37:34.410088Z
224b90,EK444,30.0,10.0,310.0,5.4933,12.173,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410095Z
689c2d,LH289,30613.0,506.0,359.0,9.8812,14.3801,216.0,0.0,0.0,1,0,2026-09-10T14:37:34.410101Z
715077,SQ503,13423.0,480.0,135.0,11.9851,10.0283,732.0,0.0,0.0,1,0,2026-09-10T14:37:34.410108Z
c0a259,DL319,5.0,3.0,215.0,9.8953,11.1997,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410116Z
2de038,DL813,12130.0,316.0,26.0,11.7254,11.0292,214.0,0.0,0.0,1,0,2026-09-10T14:37:34.410122Z
698e9b,BA132,41274.0,357.0,107.0,13.3243,4.8886,1374.0,0.0,0.0,1,0,2026-09-10T14:37:34.410129Z
4b6663,KL417,13.0,12.0,315.0,7.2409,11.7171,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410135Z
61b4d7,DL334,30.0,15.0,288.0,12.1042,9.4276,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410142Z
182c98,UA115,14622.0,318.0,310.0,6.5477,4.4471,-157.0,0.0,0.0,1,0,2026-09-10T14:37:34.410149Z
3109f2,AA733,6258.0,305.0,19.0,11.7413,3.418,1154.0,0.0,0.0,1,0,2026-09-10T14:37:34.410155Z
f8704c,AA533,9599.0,347.0,175.0,4.2251,5.9553,-162.0,0.0,0.0,1,0,2026-09-10T14:37:34.410161Z
07ef34,AF597,31415.0,436.0,173.0,10.7563,13.8658,647.0,0.0,0.0,1,0,2026-09-10T14:37:34.410167Z
e155ee,KL884,23477.0,442.0,192.0,4.2075,8.8132,-57.0,0.0,0.0,0,0,2026-09-10T14:37:34.410174Z
8625a7,EK219,42.0,7.0,343.0,6.8472,13.6917,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410181Z
9c7030,AF855,22.0,12.0,267.0,4.2223,3.7346,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410187Z
0fb3ae,UA652,25599.0,375.0,63.0,4.8151,10.9868,1397.0,0.0,0.0,1,0,2026-09-10T14:37:34.410193Z
342bec,AA587,49.0,30.0,255.0,11.5384,11.5476,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410199Z
8bc109,AA216,72000.0,13.0,182.0,7.0391,9.7581,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.410205Z
7cbc34,AF372,23494.0,490.0,136.0,9.1875,10.7675,1082.0,0.0,0.0,1,0,2026-09-10T14:37:34.410213Z
538e09,AF155,13.0,3.0,155.0,6.4287,8.6111,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410220Z
1d12b3,AA142,25.0,19.0,72.0,4.4691,4.7399,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410226Z
b4c2b5,DL268,27635.0,299.0,335.0,9.5858,12.2757,1364.0,0.0,0.0,1,0,2026-09-10T14:37:34.410232Z
594c99,AF810,45.0,15.0,289.0,12.505,12.9776,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410238Z
b0ec53,BA138,17.0,12.0,340.0,12.1533,7.6083,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410247Z
01cb55,UA766,11481.0,410.0,176.0,9.121,7.6343,-551.0,0.0,0.0,1,0,2026-09-10T14:37:34.410253Z
408669,EK855,14.0,4.0,162.0,11.2547,12.6101,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410259Z
1b946c,SQ988,28.0,8.0,33.0,12.7283,8.6357,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410266Z
0d8151,AA361,20360.0,474.0,18.0,11.9811,9.8967,989.0,0.0,0.0,1,0,2026-09-10T14:37:34.410272Z
f0bafd,LH342,36980.0,303.0,343.0,12.7862,11.1293,-762.0,0.0,0.0,1,0,2026-09-10T14:37:34.410279Z
cf465c,EK929,35.0,18.0,9.0,9.4082,2.8024,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410285Z
23258a,LH982,11.0,12.0,26.0,12.1933,11.6876,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410291Z
1c1882,AF805,36606.0,413.0,128.0,5.2716,2.7207,-860.0,0.0,0.0,1,0,2026-09-10T14:37:34.410297Z
112a8d,KL479,13422.0,490.0,179.0,9.0536,4.9388,-211.0,0.0,0.0,1,0,2026-09-10T14:37:34.410303Z
7689fe,AA386,18.0,22.0,72.0,4.4262,9.1825,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410311Z
3c2d77,UA863,49.0,18.0,193.0,12.6421,5.3003,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410317Z
aa2875,BA253,34207.0,359.0,302.0,8.878,13.1414,1802.0,0.0,0.0,1,0,2026-09-10T14:37:34.410324Z
a68714,LH410,24560.0,383.0,346.0,5.1159,7.0167,-1626.0,0.0,0.0,1,0,2026-09-10T14:37:34.410331Z
ef86c7,EK690,22.0,23.0,134.0,9.4084,5.4231,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410337Z
704d42,KL940,37033.0,359.0,310.0,6.9441,9.3276,931.0,0.0,0.0,1,0,2026-09-10T14:37:34.410344Z
42efb1,UA858,10.0,23.0,16.0,6.2536,12.2958,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410349Z
4ed796,AF530,38910.0,331.0,142.0,9.7705,13.8564,1156.0,0.0,0.0,1,0,2026-09-10T14:37:34.410356Z
456337,LH874,32835.0,431.0,205.0,9.9728,5.9814,-1857.0,0.0,0.0,1,0,2026-09-10T14:37:34.410362Z
523392,AF426,32.0,13.0,290.0,6.848,13.0117,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410368Z
2ead32,UA566,26.0,6.0,138.0,5.9114,11.4227,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410376Z
8fa341,DL688,0.0,11.0,186.0,6.0643,9.9266,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410382Z
9f3c17,KL562,14166.0,441.0,130.0,4.1006,11.2928,328.0,0.0,0.0,1,0,2026-09-10T14:37:34.410388Z
45031b,QR321,30693.0,501.0,51.0,5.6177,7.8616,-1225.0,0.0,0.0,1,0,2026-09-10T14:37:34.410394Z
c19ca5,SQ914,34.0,0.0,213.0,6.1301,10.8775,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410400Z
65af1a,QR111,9420.0,296.0,59.0,7.3881,13.8593,734.0,0.0,0.0,1,0,2026-09-10T14:37:34.410406Z
d9de29,BA966,35014.0,380.0,316.0,11.4494,13.2221,471.0,0.0,0.0,1,0,2026-09-10T14:37:34.410413Z
182b7b,EK864,9.0,20.0,64.0,9.0064,10.4008,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410419Z
fb46a7,AF658,34.0,11.0,120.0,4.7541,13.8752,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410424Z
70050b,EK527,26652.0,364.0,132.0,12.3925,5.2007,301.0,0.0,0.0,1,1,2026-09-10T14:37:34.410431Z
e4fd3f,BA373,25250.0,373.0,265.0,11.0634,11.1496,723.0,0.0,0.0,1,0,2026-09-10T14:37:34.410440Z
3690d9,SQ603,24826.0,363.0,308.0,10.772,13.8893,-449.0,0.0,0.0,1,0,2026-09-10T14:37:34.410446Z
1ff9e4,SQ297,14.0,20.0,207.0,8.8805,13.5756,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410452Z
7fc9d5,LH215,8.0,17.0,141.0,6.9826,9.2274,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410458Z
658016,SQ626,16048.0,263.0,82.0,4.5845,5.6527,-1487.0,0.0,0.0,1,0,2026-09-10T14:37:34.410464Z
f806de,DL638,22518.0,436.0,33.0,11.7222,7.684,460.0,0.0,0.0,1,0,2026-09-10T14:37:34.410470Z
9a7d8f,LH635,47.0,23.0,149.0,10.7318,13.4924,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410476Z
3d8181,KL517,13.0,6.0,152.0,4.5612,4.5496,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410482Z
270bc8,BA588,6.0,5.0,238.0,6.143,10.4188,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410490Z
1d2a13,DL798,19884.0,337.0,180.0,9.1726,11.3245,-1290.0,0.0,0.0,1,0,2026-09-10T14:37:34.410496Z
cbc619,QR248,9803.0,309.0,189.0,12.9598,14.3249,-115.0,0.0,0.0,1,0,2026-09-10T14:37:34.410504Z
6481cc,EK377,34.0,16.0,300.0,11.0139,4.0703,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410510Z
f7e7c9,UA759,19362.0,352.0,205.0,5.7053,12.1242,-1839.0,0.0,0.0,1,0,2026-09-10T14:37:34.410516Z
7ebfb6,UA350,28777.0,370.0,29.0,10.9217,10.0449,1289.0,0.0,0.0,1,0,2026-09-10T14:37:34.410523Z
fce461,KL552,42.0,24.0,35.0,8.6398,11.4431,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410529Z
bb1afd,KL821,12.0,9.0,126.0,10.5644,2.9658,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410535Z
9c0a5e,AF350,31.0,9.0,152.0,7.1439,8.8664,11000.0,0.0,0.0,1,1,2026-09-10T14:37:34.410541Z
746649,UA197,15.0,24.0,285.0,11.6294,3.5322,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410548Z
f7722c,SQ517,23.0,2.0,51.0,13.2346,7.4501,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410557Z
03d2e8,KL733,25.0,13.0,92.0,9.154,8.0629,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410563Z
d89acf,QR564,14767.0,380.0,3.0,8.24,11.2973,-489.0,0.0,0.0,1,0,2026-09-10T14:37:34.410571Z
43a00b,AF310,36134.0,266.0,248.0,11.512,6.1409,1524.0,0.0,0.0,1,0,2026-09-10T14:37:34.410577Z
63daec,SQ555,13.0,6.0,209.0,5.375,3.51,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410583Z
9629fc,SQ372,41.0,9.0,236.0,11.3942,8.3406,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410589Z
a1dfd9,QR564,22789.0,299.0,12.0,10.2111,11.5546,1314.0,0.0,0.0,1,0,2026-09-10T14:37:34.410595Z
5c8edb,KL906,12.0,18.0,303.0,6.3434,6.7393,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410603Z
e3e99d,DL283,24013.0,438.0,25.0,8.3209,6.6179,386.0,0.0,0.0,1,0,2026-09-10T14:37:34.410609Z
f1cbd1,UA585,35193.0,335.0,147.0,6.6941,5.4049,399.0,0.0,0.0,1,0,2026-09-10T14:37:34.410615Z
9c21d3,AA723,30.0,8.0,44.0,7.2381,5.7408,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410621Z
af2b99,DL975,5.0,2.0,238.0,5.7676,11.5308,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410627Z
089d93,EK102,6.0,9.0,268.0,5.3012,7.5829,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410635Z
1970b1,AA873,41494.0,275.0,33.0,4.8177,10.952,-1749.0,0.0,0.0,1,0,2026-09-10T14:37:34.410641Z
d3bd86,KL485,11155.0,462.0,332.0,12.3316,6.4133,-131.0,0.0,0.0,1,0,2026-09-10T14:37:34.410647Z
cbc060,SQ472,4.0,17.0,219.0,6.5801,6.8607,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410653Z
737c44,AF616,30591.0,473.0,325.0,7.1623,12.498,-159.0,0.0,0.0,1,0,2026-09-10T14:37:34.410660Z
875eb6,EK792,16457.0,365.0,346.0,7.7586,8.0275,562.0,0.0,0.0,1,0,2026-09-10T14:37:34.410666Z
aa84fa,UA741,13147.0,0.0,329.0,6.0449,4.861,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.410672Z
934053,AA754,33431.0,476.0,49.0,8.1093,3.2227,709.0,0.0,0.0,1,0,2026-09-10T14:37:34.410679Z
1c443d,AA625,6535.0,469.0,148.0,9.3733,3.5407,-592.0,0.0,0.0,1,0,2026-09-10T14:37:34.410685Z
a38e2d,QR199,21570.0,351.0,161.0,10.2074,4.1742,1751.0,0.0,0.0,1,0,2026-09-10T14:37:34.410691Z
9fab18,SQ274,11786.0,420.0,152.0,6.095,13.1949,-1201.0,0.0,0.0,1,0,2026-09-10T14:37:34.410699Z
16b831,SQ985,25724.0,371.0,57.0,9.6827,3.7012,-24.0,0.0,0.0,0,0,2026-09-10T14:37:34.410705Z
03b155,BA581,0.0,2.0,250.0,6.9401,3.5128,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410711Z
269999,DL448,31847.0,512.0,262.0,11.2369,14.4897,1079.0,0.0,0.0,1,0,2026-09-10T14:37:34.410718Z
c3e717,LH508,8717.0,500.0,160.0,9.6236,12.5707,-1551.0,0.0,0.0,1,0,2026-09-10T14:37:34.410724Z
80f3c7,AA580,39222.0,489.0,352.0,7.7219,13.8363,17.0,0.0,0.0,0,0,2026-09-10T14:37:34.410730Z
624446,KL235,50.0,0.0,291.0,12.801,9.5694,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410736Z
b6c568,DL598,4.0,4.0,74.0,13.2003,10.1134,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410742Z
b67087,AF144,19940.0,330.0,277.0,4.4397,8.4732,882.0,0.0,0.0,1,0,2026-09-10T14:37:34.410748Z
a29812,SQ673,32.0,0.0,46.0,12.4139,13.2356,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410755Z
275c84,AF630,35.0,14.0,94.0,7.4238,8.3874,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410765Z
c11c18,EK637,10.0,15.0,130.0,5.8938,12.7047,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410771Z
da4e32,DL473,22.0,22.0,160.0,11.4702,9.6332,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410777Z
b1fa2f,AA455,23660.0,494.0,182.0,4.0315,11.3882,473.0,0.0,0.0,1,0,2026-09-10T14:37:34.410783Z
0893c7,UA724,9104.0,377.0,174.0,10.7545,4.0172,-1974.0,0.0,0.0,1,0,2026-09-10T14:37:34.410790Z
eb49f7,SQ701,24156.0,406.0,1.0,9.1722,6.5147,-923.0,0.0,0.0,1,0,2026-09-10T14:37:34.410796Z
6d872c,BA899,27.0,22.0,161.0,11.7698,11.2539,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410803Z
64c955,KL118,39.0,27.0,155.0,8.9094,2.553,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410809Z
44f58e,DL744,16564.0,513.0,51.0,5.486,7.9671,-1650.0,0.0,0.0,1,0,2026-09-10T14:37:34.410815Z
9ee1d8,UA791,27.0,28.0,121.0,10.8473,7.7356,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410821Z
0decc2,SQ633,27341.0,460.0,98.0,8.6063,4.9522,144.0,0.0,0.0,1,0,2026-09-10T14:37:34.410829Z
116dc8,SQ688,21.0,14.0,12.0,10.2183,4.0862,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410835Z
08442c,QR356,44.0,19.0,220.0,12.8712,3.1277,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410841Z
7ea94b,QR961,29.0,21.0,228.0,4.993,9.6025,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410847Z
591a63,SQ177,30535.0,272.0,34.0,9.4111,5.6954,239.0,0.0,0.0,1,0,2026-09-10T14:37:34.410853Z
481ed3,DL618,47.0,10.0,64.0,10.0039,2.5063,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410859Z
d54afb,EK171,38453.0,509.0,179.0,13.2669,13.3289,-628.0,0.0,0.0,1,0,2026-09-10T14:37:34.410865Z
7ab3f2,BA360,10.0,25.0,145.0,7.7414,4.0286,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410871Z
3551ab,KL135,11242.0,454.0,67.0,4.6032,9.5703,-1586.0,0.0,0.0,1,0,2026-09-10T14:37:34.410878Z
c03d76,SQ514,4.0,2.0,26.0,7.6836,6.8894,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410884Z
456734,SQ450,35.0,10.0,116.0,10.5799,10.5629,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410891Z
f1239d,EK837,30441.0,424.0,20.0,7.2265,11.9169,1436.0,0.0,0.0,1,0,2026-09-10T14:37:34.410897Z
902661,AF153,8619.0,394.0,199.0,7.2863,4.5148,-546.0,0.0,0.0,1,0,2026-09-10T14:37:34.410904Z
f01dc4,AF292,6161.0,402.0,328.0,10.1319,10.0665,-1229.0,0.0,0.0,1,0,2026-09-10T14:37:34.410911Z
d59804,KL457,35.0,24.0,189.0,7.2241,12.9299,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410917Z
8781d1,SQ230,6092.0,512.0,247.0,8.4745,2.5444,-346.0,0.0,0.0,1,0,2026-09-10T14:37:34.410924Z
a4527e,AA343,11219.0,429.0,121.0,5.6308,9.4522,226.0,0.0,0.0,1,0,2026-09-10T14:37:34.410931Z
1c486c,QR976,18029.0,380.0,322.0,11.7685,12.7014,307.0,0.0,0.0,1,0,2026-09-10T14:37:34.410937Z
3fd112,KL890,10.0,5.0,174.0,7.8297,6.2836,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410943Z
0f8b46,,25.0,13.0,47.0,9.773,5.9884,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.410948Z
9050cb,AF670,42.0,17.0,189.0,8.4076,7.4281,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410956Z
32ebad,AA744,14161.0,461.0,133.0,12.2437,5.556,-1926.0,0.0,0.0,1,0,2026-09-10T14:37:34.410964Z
c0e99e,UA460,38.0,9.0,251.0,12.8461,6.5911,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410970Z
837ea6,QR126,10687.0,289.0,347.0,9.1176,11.0606,-731.0,0.0,0.0,1,0,2026-09-10T14:37:34.410976Z
4eb308,EK230,30073.0,305.0,205.0,4.7389,10.5175,-676.0,0.0,0.0,1,0,2026-09-10T14:37:34.410989Z
f7582b,KL638,12.0,9.0,6.0,7.3797,2.9315,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.410995Z
75bf5e,UA213,46.0,2.0,27.0,5.5521,7.0642,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411001Z
9f70c0,QR857,11820.0,357.0,45.0,7.3379,12.9824,1144.0,0.0,0.0,1,0,2026-09-10T14:37:34.411010Z
97717d,AF504,23971.0,383.0,157.0,8.4579,5.3784,811.0,0.0,0.0,1,0,2026-09-10T14:37:34.411016Z
2ddde5,UA797,30845.0,254.0,51.0,4.1218,3.5638,1807.0,0.0,0.0,1,0,2026-09-10T14:37:34.411022Z
640c5e,UA444,28.0,27.0,57.0,4.6907,5.7695,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411029Z
e0bc70,,46.0,12.0,265.0,8.0015,11.6413,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.411035Z
3ebc8b,SQ919,28.0,23.0,143.0,6.1665,11.8642,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411042Z
f3156b,AF552,8608.0,426.0,3.0,7.6556,3.2939,1240.0,0.0,0.0,1,0,2026-09-10T14:37:34.411048Z
d4f874,KL521,13167.0,381.0,194.0,10.8386,3.4656,-1430.0,0.0,0.0,1,0,2026-09-10T14:37:34.411056Z
4edb3a,DL381,46.0,2.0,160.0,5.4483,8.2228,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411062Z
fbdd27,AA113,18806.0,510.0,145.0,12.164,10.0814,1701.0,0.0,0.0,1,0,2026-09-10T14:37:34.411068Z
35e2ad,AA921,24733.0,486.0,318.0,10.4434,6.5435,1019.0,0.0,0.0,1,0,2026-09-10T14:37:34.411074Z
30df8e,LH129,26.0,19.0,309.0,6.8356,9.6716,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411080Z
426f30,KL730,30385.0,354.0,203.0,7.9052,6.1481,-924.0,0.0,0.0,1,0,2026-09-10T14:37:34.411087Z
9aa30f,,27653.0,293.0,109.0,13.0954,6.5946,-1456.0,0.0,0.0,1,1,2026-09-10T14:37:34.411095Z
812fa6,LH503,20094.0,272.0,156.0,8.6835,3.2948,-1348.0,0.0,0.0,1,0,2026-09-10T14:37:34.411101Z
337b56,EK318,65000.0,28.0,239.0,9.0021,14.146,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.411107Z
abd065,BA407,15.0,0.0,109.0,4.9163,13.0912,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411114Z
4ecfa2,EK353,41754.0,476.0,232.0,10.3479,6.5692,1312.0,0.0,0.0,1,0,2026-09-10T14:37:34.411121Z
cb1c32,EK677,37998.0,499.0,301.0,4.1637,6.927,460.0,0.0,0.0,1,0,2026-09-10T14:37:34.411127Z
5471fe,EK169,27657.0,283.0,226.0,4.212,11.2266,-1912.0,0.0,0.0,1,0,2026-09-10T14:37:34.411134Z
abcdae,AA941,34924.0,270.0,85.0,9.9419,6.6592,-687.0,0.0,0.0,1,0,2026-09-10T14:37:34.411140Z
86cd4a,AA214,19.0,9.0,254.0,5.1845,8.1207,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411146Z
897073,KL771,48.0,23.0,47.0,4.3041,5.5893,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411152Z
136929,AF904,50.0,20.0,159.0,6.6342,11.3879,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411159Z
16b5e3,LH425,28.0,30.0,280.0,11.8223,6.6884,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411165Z
5425b5,AA247,49.0,1.0,232.0,12.2189,4.7268,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411171Z
34d144,SQ388,36.0,0.0,27.0,12.2378,8.454,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411177Z
c1026f,LH142,19.0,1.0,4.0,6.5314,8.9381,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411183Z
999f85,KL268,4.0,17.0,277.0,9.0201,3.1479,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411188Z
f46f15,AA105,7.0,9.0,339.0,7.1646,9.4666,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411194Z
f79fd1,LH262,43.0,12.0,352.0,4.1162,14.0151,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411200Z
f2a3ce,EK198,5667.0,293.0,144.0,8.1001,5.0836,1395.0,0.0,0.0,1,0,2026-09-10T14:37:34.411207Z
